week,visibility,seed,n_readers,n_nonreaders,reading_rate,nonreading_rate,visibility_condition
18,0.5,41,2,28,0.06666666666666667,0.9333333333333333,low
19,0.5,41,1,29,0.03333333333333333,0.9666666666666667,low
20,0.5,41,0,30,0.0,1.0,low
1,0.5,42,30,0,1.0,0.0,low
2,0.5,42,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,42,28,2,0.9333333333333333,0.06666666666666667,low
4,0.5,42,26,4,0.8666666666666667,0.13333333333333333,low
5,0.5,42,25,5,0.8333333333333334,0.16666666666666666,low
6,0.5,42,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,42,23,7,0.7666666666666667,0.23333333333333334,low
8,0.5,42,22,8,0.7333333333333333,0.26666666666666666,low
9,0.5,42,21,9,0.7,0.3,low
10,0.5,42,18,12,0.6,0.4,low
11,0.5,42,17,13,0.5666666666666667,0.43333333333333335,low
12,0.5,42,13,17,0.43333333333333335,0.5666666666666667,low
13,0.5,42,10,20,0.3333333333333333,0.6666666666666666,low
14,0.5,42,7,23,0.23333333333333334,0.7666666666666667,low
15,0.5,42,3,27,0.1,0.9,low
16,0.5,42,0,30,0.0,1.0,low
17,0.5,42,0,30,0.0,1.0,low
18,0.5,42,0,30,0.0,1.0,low
19,0.5,42,0,30,0.0,1.0,low
20,0.5,42,0,30,0.0,1.0,low
1,0.5,43,30,0,1.0,0.0,low
2,0.5,43,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,43,29,1,0.9666666666666667,0.03333333333333333,low
4,0.5,43,27,3,0.9,0.1,low
5,0.5,43,24,6,0.8,0.2,low
6,0.5,43,24,6,0.8,0.2,low
7,0.5,43,21,9,0.7,0.3,low
8,0.5,43,19,11,0.6333333333333333,0.36666666666666664,low
9,0.5,43,17,13,0.5666666666666667,0.43333333333333335,low
10,0.5,43,17,13,0.5666666666666667,0.43333333333333335,low
11,0.5,43,16,14,0.5333333333333333,0.4666666666666667,low
12,0.5,43,15,15,0.5,0.5,low
13,0.5,43,12,18,0.4,0.6,low
14,0.5,43,10,20,0.3333333333333333,0.6666666666666666,low
15,0.5,43,8,22,0.26666666666666666,0.7333333333333333,low
16,0.5,43,5,25,0.16666666666666666,0.8333333333333334,low
17,0.5,43,4,26,0.13333333333333333,0.8666666666666667,low
18,0.5,43,2,28,0.06666666666666667,0.9333333333333333,low
19,0.5,43,2,28,0.06666666666666667,0.9333333333333333,low
20,0.5,43,1,29,0.03333333333333333,0.9666666666666667,low
1,0.5,44,30,0,1.0,0.0,low
2,0.5,44,30,0,1.0,0.0,low
3,0.5,44,28,2,0.9333333333333333,0.06666666666666667,low
4,0.5,44,27,3,0.9,0.1,low
5,0.5,44,25,5,0.8333333333333334,0.16666666666666666,low
6,0.5,44,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,44,22,8,0.7333333333333333,0.26666666666666666,low
8,0.5,44,20,10,0.6666666666666666,0.3333333333333333,low
9,0.5,44,18,12,0.6,0.4,low
10,0.5,44,15,15,0.5,0.5,low
11,0.5,44,14,16,0.4666666666666667,0.5333333333333333,low
12,0.5,44,11,19,0.36666666666666664,0.6333333333333333,low
13,0.5,44,9,21,0.3,0.7,low
14,0.5,44,5,25,0.16666666666666666,0.8333333333333334,low
15,0.5,44,1,29,0.03333333333333333,0.9666666666666667,low
16,0.5,44,0,30,0.0,1.0,low
17,0.5,44,0,30,0.0,1.0,low
18,0.5,44,0,30,0.0,1.0,low
19,0.5,44,0,30,0.0,1.0,low
20,0.5,44,0,30,0.0,1.0,low
1,0.5,45,30,0,1.0,0.0,low
2,0.5,45,26,4,0.8666666666666667,0.13333333333333333,low
3,0.5,45,25,5,0.8333333333333334,0.16666666666666666,low
4,0.5,45,25,5,0.8333333333333334,0.16666666666666666,low
5,0.5,45,23,7,0.7666666666666667,0.23333333333333334,low
6,0.5,45,22,8,0.7333333333333333,0.26666666666666666,low
7,0.5,45,20,10,0.6666666666666666,0.3333333333333333,low
8,0.5,45,20,10,0.6666666666666666,0.3333333333333333,low
9,0.5,45,17,13,0.5666666666666667,0.43333333333333335,low
10,0.5,45,14,16,0.4666666666666667,0.5333333333333333,low
11,0.5,45,13,17,0.43333333333333335,0.5666666666666667,low
12,0.5,45,8,22,0.26666666666666666,0.7333333333333333,low
13,0.5,45,5,25,0.16666666666666666,0.8333333333333334,low
14,0.5,45,2,28,0.06666666666666667,0.9333333333333333,low
15,0.5,45,1,29,0.03333333333333333,0.9666666666666667,low
16,0.5,45,0,30,0.0,1.0,low
17,0.5,45,0,30,0.0,1.0,low
18,0.5,45,0,30,0.0,1.0,low
19,0.5,45,0,30,0.0,1.0,low
20,0.5,45,0,30,0.0,1.0,low
1,0.5,46,30,0,1.0,0.0,low
2,0.5,46,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,46,25,5,0.8333333333333334,0.16666666666666666,low
4,0.5,46,25,5,0.8333333333333334,0.16666666666666666,low
5,0.5,46,23,7,0.7666666666666667,0.23333333333333334,low
6,0.5,46,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,46,22,8,0.7333333333333333,0.26666666666666666,low
8,0.5,46,18,12,0.6,0.4,low
9,0.5,46,17,13,0.5666666666666667,0.43333333333333335,low
10,0.5,46,15,15,0.5,0.5,low
11,0.5,46,12,18,0.4,0.6,low
12,0.5,46,10,20,0.3333333333333333,0.6666666666666666,low
13,0.5,46,5,25,0.16666666666666666,0.8333333333333334,low
14,0.5,46,3,27,0.1,0.9,low
15,0.5,46,1,29,0.03333333333333333,0.9666666666666667,low
16,0.5,46,1,29,0.03333333333333333,0.9666666666666667,low
17,0.5,46,0,30,0.0,1.0,low
18,0.5,46,0,30,0.0,1.0,low
19,0.5,46,0,30,0.0,1.0,low
20,0.5,46,0,30,0.0,1.0,low
1,0.5,47,30,0,1.0,0.0,low
2,0.5,47,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,47,27,3,0.9,0.1,low
4,0.5,47,25,5,0.8333333333333334,0.16666666666666666,low
5,0.5,47,23,7,0.7666666666666667,0.23333333333333334,low
6,0.5,47,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,47,22,8,0.7333333333333333,0.26666666666666666,low
8,0.5,47,21,9,0.7,0.3,low
9,0.5,47,20,10,0.6666666666666666,0.3333333333333333,low
10,0.5,47,19,11,0.6333333333333333,0.36666666666666664,low
11,0.5,47,19,11,0.6333333333333333,0.36666666666666664,low
12,0.5,47,19,11,0.6333333333333333,0.36666666666666664,low
13,0.5,47,18,12,0.6,0.4,low
14,0.5,47,15,15,0.5,0.5,low
15,0.5,47,14,16,0.4666666666666667,0.5333333333333333,low
16,0.5,47,11,19,0.36666666666666664,0.6333333333333333,low
17,0.5,47,9,21,0.3,0.7,low
18,0.5,47,7,23,0.23333333333333334,0.7666666666666667,low
19,0.5,47,4,26,0.13333333333333333,0.8666666666666667,low
20,0.5,47,0,30,0.0,1.0,low
1,0.5,48,30,0,1.0,0.0,low
2,0.5,48,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,48,25,5,0.8333333333333334,0.16666666666666666,low
4,0.5,48,25,5,0.8333333333333334,0.16666666666666666,low
5,0.5,48,23,7,0.7666666666666667,0.23333333333333334,low
6,0.5,48,22,8,0.7333333333333333,0.26666666666666666,low
7,0.5,48,21,9,0.7,0.3,low
8,0.5,48,21,9,0.7,0.3,low
9,0.5,48,20,10,0.6666666666666666,0.3333333333333333,low
10,0.5,48,18,12,0.6,0.4,low
11,0.5,48,18,12,0.6,0.4,low
12,0.5,48,18,12,0.6,0.4,low
13,0.5,48,15,15,0.5,0.5,low
14,0.5,48,13,17,0.43333333333333335,0.5666666666666667,low
15,0.5,48,10,20,0.3333333333333333,0.6666666666666666,low
16,0.5,48,9,21,0.3,0.7,low
17,0.5,48,5,25,0.16666666666666666,0.8333333333333334,low
18,0.5,48,2,28,0.06666666666666667,0.9333333333333333,low
19,0.5,48,2,28,0.06666666666666667,0.9333333333333333,low
20,0.5,48,1,29,0.03333333333333333,0.9666666666666667,low
1,0.5,49,30,0,1.0,0.0,low
2,0.5,49,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,49,26,4,0.8666666666666667,0.13333333333333333,low
4,0.5,49,24,6,0.8,0.2,low
5,0.5,49,23,7,0.7666666666666667,0.23333333333333334,low
6,0.5,49,21,9,0.7,0.3,low
7,0.5,49,21,9,0.7,0.3,low
8,0.5,49,18,12,0.6,0.4,low
9,0.5,49,15,15,0.5,0.5,low
10,0.5,49,12,18,0.4,0.6,low
11,0.5,49,11,19,0.36666666666666664,0.6333333333333333,low
12,0.5,49,9,21,0.3,0.7,low
13,0.5,49,7,23,0.23333333333333334,0.7666666666666667,low
14,0.5,49,4,26,0.13333333333333333,0.8666666666666667,low
15,0.5,49,2,28,0.06666666666666667,0.9333333333333333,low
16,0.5,49,1,29,0.03333333333333333,0.9666666666666667,low
17,0.5,49,1,29,0.03333333333333333,0.9666666666666667,low
18,0.5,49,0,30,0.0,1.0,low
19,0.5,49,0,30,0.0,1.0,low
20,0.5,49,0,30,0.0,1.0,low
1,0.5,50,30,0,1.0,0.0,low
2,0.5,50,27,3,0.9,0.1,low
3,0.5,50,27,3,0.9,0.1,low
4,0.5,50,25,5,0.8333333333333334,0.16666666666666666,low
5,0.5,50,22,8,0.7333333333333333,0.26666666666666666,low
6,0.5,50,19,11,0.6333333333333333,0.36666666666666664,low
7,0.5,50,19,11,0.6333333333333333,0.36666666666666664,low
8,0.5,50,17,13,0.5666666666666667,0.43333333333333335,low
9,0.5,50,17,13,0.5666666666666667,0.43333333333333335,low
10,0.5,50,13,17,0.43333333333333335,0.5666666666666667,low
11,0.5,50,8,22,0.26666666666666666,0.7333333333333333,low
12,0.5,50,4,26,0.13333333333333333,0.8666666666666667,low
13,0.5,50,2,28,0.06666666666666667,0.9333333333333333,low
14,0.5,50,2,28,0.06666666666666667,0.9333333333333333,low
15,0.5,50,0,30,0.0,1.0,low
16,0.5,50,0,30,0.0,1.0,low
17,0.5,50,0,30,0.0,1.0,low
18,0.5,50,0,30,0.0,1.0,low
19,0.5,50,0,30,0.0,1.0,low
20,0.5,50,0,30,0.0,1.0,low
1,0.5,51,30,0,1.0,0.0,low
2,0.5,51,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,51,28,2,0.9333333333333333,0.06666666666666667,low
4,0.5,51,27,3,0.9,0.1,low
5,0.5,51,24,6,0.8,0.2,low
6,0.5,51,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,51,21,9,0.7,0.3,low
8,0.5,51,20,10,0.6666666666666666,0.3333333333333333,low
9,0.5,51,18,12,0.6,0.4,low
10,0.5,51,15,15,0.5,0.5,low
11,0.5,51,11,19,0.36666666666666664,0.6333333333333333,low
12,0.5,51,6,24,0.2,0.8,low
13,0.5,51,3,27,0.1,0.9,low
14,0.5,51,1,29,0.03333333333333333,0.9666666666666667,low
15,0.5,51,1,29,0.03333333333333333,0.9666666666666667,low
16,0.5,51,0,30,0.0,1.0,low
17,0.5,51,0,30,0.0,1.0,low
18,0.5,51,0,30,0.0,1.0,low
19,0.5,51,0,30,0.0,1.0,low
20,0.5,51,0,30,0.0,1.0,low
1,0.5,52,30,0,1.0,0.0,low
2,0.5,52,30,0,1.0,0.0,low
3,0.5,52,29,1,0.9666666666666667,0.03333333333333333,low
4,0.5,52,28,2,0.9333333333333333,0.06666666666666667,low
5,0.5,52,26,4,0.8666666666666667,0.13333333333333333,low
6,0.5,52,25,5,0.8333333333333334,0.16666666666666666,low
7,0.5,52,24,6,0.8,0.2,low
8,0.5,52,24,6,0.8,0.2,low
9,0.5,52,22,8,0.7333333333333333,0.26666666666666666,low
10,0.5,52,21,9,0.7,0.3,low
11,0.5,52,20,10,0.6666666666666666,0.3333333333333333,low
12,0.5,52,19,11,0.6333333333333333,0.36666666666666664,low
13,0.5,52,17,13,0.5666666666666667,0.43333333333333335,low
14,0.5,52,17,13,0.5666666666666667,0.43333333333333335,low
15,0.5,52,13,17,0.43333333333333335,0.5666666666666667,low
16,0.5,52,12,18,0.4,0.6,low
17,0.5,52,10,20,0.3333333333333333,0.6666666666666666,low
18,0.5,52,6,24,0.2,0.8,low
19,0.5,52,3,27,0.1,0.9,low
20,0.5,52,1,29,0.03333333333333333,0.9666666666666667,low
1,0.5,53,30,0,1.0,0.0,low
2,0.5,53,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,53,25,5,0.8333333333333334,0.16666666666666666,low
4,0.5,53,22,8,0.7333333333333333,0.26666666666666666,low
5,0.5,53,22,8,0.7333333333333333,0.26666666666666666,low
6,0.5,53,17,13,0.5666666666666667,0.43333333333333335,low
7,0.5,53,14,16,0.4666666666666667,0.5333333333333333,low
8,0.5,53,12,18,0.4,0.6,low
9,0.5,53,8,22,0.26666666666666666,0.7333333333333333,low
10,0.5,53,6,24,0.2,0.8,low
11,0.5,53,3,27,0.1,0.9,low
12,0.5,53,2,28,0.06666666666666667,0.9333333333333333,low
13,0.5,53,0,30,0.0,1.0,low
14,0.5,53,0,30,0.0,1.0,low
15,0.5,53,0,30,0.0,1.0,low
16,0.5,53,0,30,0.0,1.0,low
17,0.5,53,0,30,0.0,1.0,low
18,0.5,53,0,30,0.0,1.0,low
19,0.5,53,0,30,0.0,1.0,low
20,0.5,53,0,30,0.0,1.0,low
1,0.5,54,30,0,1.0,0.0,low
2,0.5,54,27,3,0.9,0.1,low
3,0.5,54,26,4,0.8666666666666667,0.13333333333333333,low
4,0.5,54,25,5,0.8333333333333334,0.16666666666666666,low
5,0.5,54,24,6,0.8,0.2,low
6,0.5,54,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,54,23,7,0.7666666666666667,0.23333333333333334,low
8,0.5,54,22,8,0.7333333333333333,0.26666666666666666,low
9,0.5,54,20,10,0.6666666666666666,0.3333333333333333,low
10,0.5,54,18,12,0.6,0.4,low
11,0.5,54,17,13,0.5666666666666667,0.43333333333333335,low
12,0.5,54,16,14,0.5333333333333333,0.4666666666666667,low
13,0.5,54,14,16,0.4666666666666667,0.5333333333333333,low
14,0.5,54,11,19,0.36666666666666664,0.6333333333333333,low
15,0.5,54,9,21,0.3,0.7,low
16,0.5,54,4,26,0.13333333333333333,0.8666666666666667,low
17,0.5,54,2,28,0.06666666666666667,0.9333333333333333,low
18,0.5,54,1,29,0.03333333333333333,0.9666666666666667,low
19,0.5,54,1,29,0.03333333333333333,0.9666666666666667,low
20,0.5,54,0,30,0.0,1.0,low
1,0.5,55,30,0,1.0,0.0,low
2,0.5,55,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,55,28,2,0.9333333333333333,0.06666666666666667,low
4,0.5,55,27,3,0.9,0.1,low
5,0.5,55,25,5,0.8333333333333334,0.16666666666666666,low
6,0.5,55,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,55,23,7,0.7666666666666667,0.23333333333333334,low
8,0.5,55,22,8,0.7333333333333333,0.26666666666666666,low
9,0.5,55,21,9,0.7,0.3,low
10,0.5,55,19,11,0.6333333333333333,0.36666666666666664,low
11,0.5,55,18,12,0.6,0.4,low
12,0.5,55,15,15,0.5,0.5,low
13,0.5,55,10,20,0.3333333333333333,0.6666666666666666,low
14,0.5,55,5,25,0.16666666666666666,0.8333333333333334,low
15,0.5,55,2,28,0.06666666666666667,0.9333333333333333,low
16,0.5,55,1,29,0.03333333333333333,0.9666666666666667,low
17,0.5,55,1,29,0.03333333333333333,0.9666666666666667,low
18,0.5,55,1,29,0.03333333333333333,0.9666666666666667,low
19,0.5,55,1,29,0.03333333333333333,0.9666666666666667,low
20,0.5,55,0,30,0.0,1.0,low
1,0.5,56,30,0,1.0,0.0,low
2,0.5,56,30,0,1.0,0.0,low
3,0.5,56,29,1,0.9666666666666667,0.03333333333333333,low
4,0.5,56,27,3,0.9,0.1,low
5,0.5,56,25,5,0.8333333333333334,0.16666666666666666,low
6,0.5,56,24,6,0.8,0.2,low
7,0.5,56,23,7,0.7666666666666667,0.23333333333333334,low
8,0.5,56,23,7,0.7666666666666667,0.23333333333333334,low
9,0.5,56,23,7,0.7666666666666667,0.23333333333333334,low
10,0.5,56,21,9,0.7,0.3,low
11,0.5,56,20,10,0.6666666666666666,0.3333333333333333,low
12,0.5,56,18,12,0.6,0.4,low
13,0.5,56,17,13,0.5666666666666667,0.43333333333333335,low
14,0.5,56,13,17,0.43333333333333335,0.5666666666666667,low
15,0.5,56,12,18,0.4,0.6,low
16,0.5,56,10,20,0.3333333333333333,0.6666666666666666,low
17,0.5,56,8,22,0.26666666666666666,0.7333333333333333,low
18,0.5,56,4,26,0.13333333333333333,0.8666666666666667,low
19,0.5,56,2,28,0.06666666666666667,0.9333333333333333,low
20,0.5,56,1,29,0.03333333333333333,0.9666666666666667,low
1,0.5,57,30,0,1.0,0.0,low
2,0.5,57,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,57,26,4,0.8666666666666667,0.13333333333333333,low
4,0.5,57,25,5,0.8333333333333334,0.16666666666666666,low
5,0.5,57,23,7,0.7666666666666667,0.23333333333333334,low
6,0.5,57,21,9,0.7,0.3,low
7,0.5,57,20,10,0.6666666666666666,0.3333333333333333,low
8,0.5,57,20,10,0.6666666666666666,0.3333333333333333,low
9,0.5,57,19,11,0.6333333333333333,0.36666666666666664,low
10,0.5,57,17,13,0.5666666666666667,0.43333333333333335,low
11,0.5,57,14,16,0.4666666666666667,0.5333333333333333,low
12,0.5,57,11,19,0.36666666666666664,0.6333333333333333,low
13,0.5,57,9,21,0.3,0.7,low
14,0.5,57,6,24,0.2,0.8,low
15,0.5,57,6,24,0.2,0.8,low
16,0.5,57,6,24,0.2,0.8,low
17,0.5,57,5,25,0.16666666666666666,0.8333333333333334,low
18,0.5,57,2,28,0.06666666666666667,0.9333333333333333,low
19,0.5,57,1,29,0.03333333333333333,0.9666666666666667,low
20,0.5,57,0,30,0.0,1.0,low
1,0.5,58,30,0,1.0,0.0,low
2,0.5,58,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,58,27,3,0.9,0.1,low
4,0.5,58,26,4,0.8666666666666667,0.13333333333333333,low
5,0.5,58,24,6,0.8,0.2,low
6,0.5,58,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,58,21,9,0.7,0.3,low
8,0.5,58,20,10,0.6666666666666666,0.3333333333333333,low
9,0.5,58,18,12,0.6,0.4,low
10,0.5,58,18,12,0.6,0.4,low
11,0.5,58,17,13,0.5666666666666667,0.43333333333333335,low
12,0.5,58,16,14,0.5333333333333333,0.4666666666666667,low
13,0.5,58,14,16,0.4666666666666667,0.5333333333333333,low
14,0.5,58,12,18,0.4,0.6,low
15,0.5,58,11,19,0.36666666666666664,0.6333333333333333,low
16,0.5,58,6,24,0.2,0.8,low
17,0.5,58,4,26,0.13333333333333333,0.8666666666666667,low
18,0.5,58,2,28,0.06666666666666667,0.9333333333333333,low
19,0.5,58,1,29,0.03333333333333333,0.9666666666666667,low
20,0.5,58,0,30,0.0,1.0,low
1,0.5,59,30,0,1.0,0.0,low
2,0.5,59,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,59,25,5,0.8333333333333334,0.16666666666666666,low
4,0.5,59,23,7,0.7666666666666667,0.23333333333333334,low
5,0.5,59,22,8,0.7333333333333333,0.26666666666666666,low
6,0.5,59,20,10,0.6666666666666666,0.3333333333333333,low
7,0.5,59,18,12,0.6,0.4,low
8,0.5,59,15,15,0.5,0.5,low
9,0.5,59,12,18,0.4,0.6,low
10,0.5,59,8,22,0.26666666666666666,0.7333333333333333,low
11,0.5,59,6,24,0.2,0.8,low
12,0.5,59,4,26,0.13333333333333333,0.8666666666666667,low
13,0.5,59,2,28,0.06666666666666667,0.9333333333333333,low
14,0.5,59,1,29,0.03333333333333333,0.9666666666666667,low
15,0.5,59,0,30,0.0,1.0,low
16,0.5,59,0,30,0.0,1.0,low
17,0.5,59,0,30,0.0,1.0,low
18,0.5,59,0,30,0.0,1.0,low
19,0.5,59,0,30,0.0,1.0,low
20,0.5,59,0,30,0.0,1.0,low
1,0.5,60,30,0,1.0,0.0,low
2,0.5,60,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,60,28,2,0.9333333333333333,0.06666666666666667,low
4,0.5,60,27,3,0.9,0.1,low
5,0.5,60,27,3,0.9,0.1,low
6,0.5,60,26,4,0.8666666666666667,0.13333333333333333,low
7,0.5,60,25,5,0.8333333333333334,0.16666666666666666,low
8,0.5,60,21,9,0.7,0.3,low
9,0.5,60,20,10,0.6666666666666666,0.3333333333333333,low
10,0.5,60,19,11,0.6333333333333333,0.36666666666666664,low
11,0.5,60,18,12,0.6,0.4,low
12,0.5,60,18,12,0.6,0.4,low
13,0.5,60,16,14,0.5333333333333333,0.4666666666666667,low
14,0.5,60,14,16,0.4666666666666667,0.5333333333333333,low
15,0.5,60,12,18,0.4,0.6,low
16,0.5,60,8,22,0.26666666666666666,0.7333333333333333,low
17,0.5,60,3,27,0.1,0.9,low
18,0.5,60,1,29,0.03333333333333333,0.9666666666666667,low
19,0.5,60,0,30,0.0,1.0,low
20,0.5,60,0,30,0.0,1.0,low
1,0.5,61,30,0,1.0,0.0,low
2,0.5,61,27,3,0.9,0.1,low
3,0.5,61,25,5,0.8333333333333334,0.16666666666666666,low
4,0.5,61,24,6,0.8,0.2,low
5,0.5,61,24,6,0.8,0.2,low
6,0.5,61,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,61,19,11,0.6333333333333333,0.36666666666666664,low
8,0.5,61,18,12,0.6,0.4,low
9,0.5,61,16,14,0.5333333333333333,0.4666666666666667,low
10,0.5,61,13,17,0.43333333333333335,0.5666666666666667,low
11,0.5,61,10,20,0.3333333333333333,0.6666666666666666,low
12,0.5,61,9,21,0.3,0.7,low
13,0.5,61,7,23,0.23333333333333334,0.7666666666666667,low
14,0.5,61,6,24,0.2,0.8,low
15,0.5,61,2,28,0.06666666666666667,0.9333333333333333,low
16,0.5,61,1,29,0.03333333333333333,0.9666666666666667,low
17,0.5,61,0,30,0.0,1.0,low
18,0.5,61,0,30,0.0,1.0,low
19,0.5,61,0,30,0.0,1.0,low
20,0.5,61,0,30,0.0,1.0,low
1,0.5,62,30,0,1.0,0.0,low
2,0.5,62,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,62,29,1,0.9666666666666667,0.03333333333333333,low
4,0.5,62,28,2,0.9333333333333333,0.06666666666666667,low
5,0.5,62,28,2,0.9333333333333333,0.06666666666666667,low
6,0.5,62,27,3,0.9,0.1,low
7,0.5,62,26,4,0.8666666666666667,0.13333333333333333,low
8,0.5,62,25,5,0.8333333333333334,0.16666666666666666,low
9,0.5,62,23,7,0.7666666666666667,0.23333333333333334,low
10,0.5,62,22,8,0.7333333333333333,0.26666666666666666,low
11,0.5,62,21,9,0.7,0.3,low
12,0.5,62,19,11,0.6333333333333333,0.36666666666666664,low
13,0.5,62,17,13,0.5666666666666667,0.43333333333333335,low
14,0.5,62,13,17,0.43333333333333335,0.5666666666666667,low
15,0.5,62,11,19,0.36666666666666664,0.6333333333333333,low
16,0.5,62,9,21,0.3,0.7,low
17,0.5,62,7,23,0.23333333333333334,0.7666666666666667,low
18,0.5,62,4,26,0.13333333333333333,0.8666666666666667,low
19,0.5,62,1,29,0.03333333333333333,0.9666666666666667,low
20,0.5,62,1,29,0.03333333333333333,0.9666666666666667,low
1,0.5,63,30,0,1.0,0.0,low
2,0.5,63,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,63,27,3,0.9,0.1,low
4,0.5,63,22,8,0.7333333333333333,0.26666666666666666,low
5,0.5,63,21,9,0.7,0.3,low
6,0.5,63,19,11,0.6333333333333333,0.36666666666666664,low
7,0.5,63,15,15,0.5,0.5,low
8,0.5,63,13,17,0.43333333333333335,0.5666666666666667,low
9,0.5,63,12,18,0.4,0.6,low
10,0.5,63,10,20,0.3333333333333333,0.6666666666666666,low
11,0.5,63,9,21,0.3,0.7,low
12,0.5,63,5,25,0.16666666666666666,0.8333333333333334,low
13,0.5,63,2,28,0.06666666666666667,0.9333333333333333,low
14,0.5,63,2,28,0.06666666666666667,0.9333333333333333,low
15,0.5,63,0,30,0.0,1.0,low
16,0.5,63,0,30,0.0,1.0,low
17,0.5,63,0,30,0.0,1.0,low
18,0.5,63,0,30,0.0,1.0,low
19,0.5,63,0,30,0.0,1.0,low
20,0.5,63,0,30,0.0,1.0,low
1,0.5,64,30,0,1.0,0.0,low
2,0.5,64,26,4,0.8666666666666667,0.13333333333333333,low
3,0.5,64,26,4,0.8666666666666667,0.13333333333333333,low
4,0.5,64,26,4,0.8666666666666667,0.13333333333333333,low
5,0.5,64,26,4,0.8666666666666667,0.13333333333333333,low
6,0.5,64,24,6,0.8,0.2,low
7,0.5,64,22,8,0.7333333333333333,0.26666666666666666,low
8,0.5,64,20,10,0.6666666666666666,0.3333333333333333,low
9,0.5,64,17,13,0.5666666666666667,0.43333333333333335,low
10,0.5,64,15,15,0.5,0.5,low
11,0.5,64,12,18,0.4,0.6,low
12,0.5,64,9,21,0.3,0.7,low
13,0.5,64,7,23,0.23333333333333334,0.7666666666666667,low
14,0.5,64,3,27,0.1,0.9,low
15,0.5,64,2,28,0.06666666666666667,0.9333333333333333,low
16,0.5,64,0,30,0.0,1.0,low
17,0.5,64,0,30,0.0,1.0,low
18,0.5,64,0,30,0.0,1.0,low
19,0.5,64,0,30,0.0,1.0,low
20,0.5,64,0,30,0.0,1.0,low
1,0.5,65,30,0,1.0,0.0,low
2,0.5,65,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,65,27,3,0.9,0.1,low
4,0.5,65,27,3,0.9,0.1,low
5,0.5,65,24,6,0.8,0.2,low
6,0.5,65,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,65,20,10,0.6666666666666666,0.3333333333333333,low
8,0.5,65,20,10,0.6666666666666666,0.3333333333333333,low
9,0.5,65,19,11,0.6333333333333333,0.36666666666666664,low
10,0.5,65,18,12,0.6,0.4,low
11,0.5,65,16,14,0.5333333333333333,0.4666666666666667,low
12,0.5,65,15,15,0.5,0.5,low
13,0.5,65,12,18,0.4,0.6,low
14,0.5,65,10,20,0.3333333333333333,0.6666666666666666,low
15,0.5,65,8,22,0.26666666666666666,0.7333333333333333,low
16,0.5,65,3,27,0.1,0.9,low
17,0.5,65,1,29,0.03333333333333333,0.9666666666666667,low
18,0.5,65,0,30,0.0,1.0,low
19,0.5,65,0,30,0.0,1.0,low
20,0.5,65,0,30,0.0,1.0,low
1,0.5,66,30,0,1.0,0.0,low
2,0.5,66,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,66,28,2,0.9333333333333333,0.06666666666666667,low
4,0.5,66,28,2,0.9333333333333333,0.06666666666666667,low
5,0.5,66,28,2,0.9333333333333333,0.06666666666666667,low
6,0.5,66,24,6,0.8,0.2,low
7,0.5,66,23,7,0.7666666666666667,0.23333333333333334,low
8,0.5,66,23,7,0.7666666666666667,0.23333333333333334,low
9,0.5,66,20,10,0.6666666666666666,0.3333333333333333,low
10,0.5,66,18,12,0.6,0.4,low
11,0.5,66,14,16,0.4666666666666667,0.5333333333333333,low
12,0.5,66,11,19,0.36666666666666664,0.6333333333333333,low
13,0.5,66,5,25,0.16666666666666666,0.8333333333333334,low
14,0.5,66,3,27,0.1,0.9,low
15,0.5,66,2,28,0.06666666666666667,0.9333333333333333,low
16,0.5,66,1,29,0.03333333333333333,0.9666666666666667,low
17,0.5,66,0,30,0.0,1.0,low
18,0.5,66,0,30,0.0,1.0,low
19,0.5,66,0,30,0.0,1.0,low
20,0.5,66,0,30,0.0,1.0,low
1,0.5,67,30,0,1.0,0.0,low
2,0.5,67,30,0,1.0,0.0,low
3,0.5,67,28,2,0.9333333333333333,0.06666666666666667,low
